customer_id,segment,recency,frequency,monetary,churn_probability,churn_risk_level,predicted_clv
ae5b077a7ba102a667a435d8bd3a24ec,Champions,53,1,1416.95,0.705346509512479,Critical Risk (70-100%),1551560.25
5f49c05291e2c5b88dbe730e3c649c68,Potential Loyalists,88,1,1416.41,0.7120415188128355,Critical Risk (70-100%),1550968.9500000002
a5934d510efd935a606ea73b93af950c,Champions,132,1,1415.66,0.7159822472065931,Critical Risk (70-100%),1550147.7000000002
05eb062756e6d4358e72b1caf0ec22b1,New Customers,112,1,1415.66,0.6794376863014547,High Risk (50-70%),1550147.7000000002
79954dd2287a62e7d680548d0f2bce60,Loyal Customers,42,1,1414.7,0.6895781964611186,High Risk (50-70%),1549096.5
fb98136edc2c0f996bfad36a0c7e1306,Champions,124,1,1404.2400000000002,0.7176993163106358,Critical Risk (70-100%),1537642.8000000005
fede1f9528a564c1a22bf64bb7085bd2,Champions,62,1,1392.37,0.7165472625853638,Critical Risk (70-100%),1524645.15
5d1fde9eb27149c695624f8bb84cf6f7,Potential Loyalists,20,1,1391.39,0.581773693580124,High Risk (50-70%),1523572.05
12ee9e2cc00e2a5156a2d869b82938d8,New Customers,46,1,1391.35,0.6735970304301392,High Risk (50-70%),1523528.2500000002
d3b0732fcd6b002c3ad8364802840125,Champions,45,1,1391.35,0.7052858673079052,Critical Risk (70-100%),1523528.2500000002
f012b339d79831fed338ed7a1d256bca,Champions,131,1,1391.28,0.7206750017206571,Critical Risk (70-100%),1523451.6
5e7e0be1ac6b95219cd8a74b42881f19,Potential Loyalists,175,1,1391.13,0.7241693037470992,Critical Risk (70-100%),1523287.35
4833d5607f30e40265ccdcb21b58b7ad,Potential Loyalists,137,1,1391.13,0.7010130177095754,Critical Risk (70-100%),1523287.35
91049771b745aa43500e4c82ed6a2241,Loyal Customers,42,1,1388.98,0.6869383385452787,High Risk (50-70%),1520933.1
97734fdca127fddcb5f92f841690c3f2,Loyal Customers,136,1,1388.68,0.7080255131959923,Critical Risk (70-100%),1520604.6
37b1b1515c5f1c4a06510269d5a36a4e,Potential Loyalists,66,1,1388.43,0.6951801184209351,High Risk (50-70%),1520330.85
5f2f6fba74de007241fedfc485b72ba7,Potential Loyalists,145,1,1388.3,0.7057090631588168,Critical Risk (70-100%),1520188.5
3f9bb1cc786f6a4ecfd6b3d868d39357,Potential Loyalists,9,1,1378.0,0.5630647338712167,High Risk (50-70%),1508910.0
cb1c3c27a1cb278c594f7dc5adba5b3b,Champions,29,1,1372.22,0.6066762604404745,High Risk (50-70%),1502580.9
0820b88e46f48599042bd627fe954b66,New Customers,48,1,1372.1,0.6730051559769957,High Risk (50-70%),1502449.4999999998
ecf7874aa8a2586adf6ca37fab21ecc2,Champions,106,1,1371.88,0.7034089816203949,Critical Risk (70-100%),1502208.6
5a050b063ed2697381b449b2ff7b422e,Potential Loyalists,36,1,1370.41,0.6723262937710383,High Risk (50-70%),1500598.9500000002
35b887857d9e7902094a37e9f2e51796,Potential Loyalists,142,1,1368.11,0.701830861989969,Critical Risk (70-100%),1498080.4500000002
1810e538a85f28a974dca2ad08da3c62,New Customers,27,1,1367.75,0.5769063935540442,High Risk (50-70%),1497686.25
1159db37e256a4e27f777ebd08b4da05,New Customers,74,1,1359.47,0.6894334387579553,High Risk (50-70%),1488619.65
2750ea8eaed9066e36245a18802eac17,New Customers,17,1,1353.2800000000002,0.5644990380524265,High Risk (50-70%),1481841.6
96e91c0dba30f7ff60c9acd47677c248,Loyal Customers,43,1,1351.44,0.6837832332073076,High Risk (50-70%),1479826.8
7e6b73ca13a846a38c86885e98a63ada,Loyal Customers,97,1,1349.16,0.6791541116160383,High Risk (50-70%),1477330.2000000002
74436a334d42f9516826a7c3c6d5b226,Loyal Customers,47,1,1343.44,0.68579533656019,High Risk (50-70%),1471066.8
d95e736f831986871d6bb98ff914e9a9,Champions,15,1,1342.63,0.5974477432698188,High Risk (50-70%),1470179.85
46d2e80a1ca0ee7a62db0ab302e8b4b7,Potential Loyalists,8,1,1342.63,0.5562017821099181,High Risk (50-70%),1470179.85
63923c0ec5cbc6893736efc26df5767e,Potential Loyalists,23,1,1342.03,0.5792178193092531,High Risk (50-70%),1469522.85
fb71ed60806ae68abb00194fa02647a4,Champions,16,1,1341.26,0.5986334726177047,High Risk (50-70%),1468679.7000000002
95a0e14dee86eb0eeec5263fe5fca796,Loyal Customers,92,1,1330.88,0.7138965207259143,Critical Risk (70-100%),1457313.6
f3b7aaba2ec5e60963dfe3bf537a54e0,Champions,71,1,1330.1999999999998,0.7161832125620938,Critical Risk (70-100%),1456568.9999999998
a9ac0830ef6d1cff282fe04077d56021,Champions,87,1,1327.72,0.7181984979695069,Critical Risk (70-100%),1453853.4
6ca64aa28917ec5f253c90fda7032b6c,Loyal Customers,15,1,1326.85,0.5772768631990753,High Risk (50-70%),1452900.7500000002
408604325b96735d6dbed039246efd64,Potential Loyalists,10,1,1326.85,0.5593730746133233,High Risk (50-70%),1452900.7500000002
0fe9114129c81c945c319dc5af0ed961,New Customers,159,1,1322.97,0.699985116749768,High Risk (50-70%),1448652.15
de4e3ce43bd5085fe445e08c68b950f5,Champions,158,1,1322.97,0.7301983262936211,Critical Risk (70-100%),1448652.15
08285c6499b42230cd7a9e5bd0242164,New Customers,86,1,1322.69,0.6935062723384694,High Risk (50-70%),1448345.55
06b77fff2cc4b645c3fcce45c57fa9b1,New Customers,145,1,1321.0,0.6909566396156253,High Risk (50-70%),1446495.0
f25d770c0aae2cfe4f2538f144a15b59,Champions,105,1,1319.32,0.69750201083262,High Risk (50-70%),1444655.4
63ebabf91afda8d43e0f6412fcfe6bf1,Potential Loyalists,9,1,1318.0600000000002,0.5559980842612107,High Risk (50-70%),1443275.7000000002
ce062bc310d6e7ef233195118e090f1e,Champions,102,1,1317.0400000000002,0.6872850901327917,High Risk (50-70%),1442158.8000000005
f9172a6495d46451776be8bc8e46032d,Champions,150,1,1316.13,0.7248286458445411,Critical Risk (70-100%),1441162.35
1c2214f2e89df8198bc28e21bb723dbc,New Customers,160,1,1314.95,0.6998041425559556,High Risk (50-70%),1439870.25
f384b670963f2cf3ff4909da5a5c93e1,Champions,142,1,1314.86,0.7199253298721894,Critical Risk (70-100%),1439771.7000000002
dee18b46b57c871840488ddcc81f1ce4,Champions,4,1,1312.67,0.5620098797263671,High Risk (50-70%),1437373.65
c70dfb293b08af5444cf2cf527b8836c,Champions,21,1,1312.67,0.5920851393094061,High Risk (50-70%),1437373.65
e3b3b57caa0974d93ed5218dde2ff4b3,Champions,114,1,1311.46,0.7023940987504966,Critical Risk (70-100%),1436048.7000000002
c27fe69be20acb0c44a690e39d19ec07,Champions,99,1,1310.95,0.6847080712470573,High Risk (50-70%),1435490.25
0bee4ef1025816711bd8c531720da011,New Customers,99,1,1310.95,0.659700675953047,High Risk (50-70%),1435490.25
064fb6f70338688d1372235d95d92ff7,New Customers,111,1,1308.18,0.6674711813420195,High Risk (50-70%),1432457.1
4ad7e8137a8f2299cceb563ab66e0317,Potential Loyalists,112,1,1305.51,0.6761951211528652,High Risk (50-70%),1429533.4500000002
84b6060d044cc7456db328c95b75ffcf,Loyal Customers,93,1,1301.01,0.6714506568768499,High Risk (50-70%),1424605.9500000002
3b74d8b3502e3c66e17463cafb35b89f,Potential Loyalists,37,1,1294.26,0.6650220362572683,High Risk (50-70%),1417214.7000000002
38d92612568ca6e3d6b478e5fb004a6f,Potential Loyalists,167,1,1293.26,0.7098486396766145,Critical Risk (70-100%),1416119.7000000002
d33979cbff02d251c453e1b7daf00d84,Champions,33,1,1291.39,0.6865207773656382,High Risk (50-70%),1414072.05
3ab2f8203c5f8d73a1260109eb82eb20,Potential Loyalists,17,1,1291.39,0.566523162189483,High Risk (50-70%),1414072.05
9bd3091ad5fac62f6389eacf9af4c571,Loyal Customers,111,1,1288.74,0.68203915194136,High Risk (50-70%),1411170.2999999998
6bc964ef3bd0be200b241a1910bed144,Loyal Customers,59,1,1284.78,0.6880097231791991,High Risk (50-70%),1406834.1
a6d07e9af5c1a10994f572c37b3cac59,Champions,61,1,1281.12,0.6970321245295733,High Risk (50-70%),1402826.4
152dc3cb53d3e3bb539500342e37f3b2,New Customers,54,1,1281.12,0.6676483150320282,High Risk (50-70%),1402826.4
3c08208c1c33f579bd243d16e095d762,Potential Loyalists,106,1,1275.39,0.6690504008351736,High Risk (50-70%),1396552.05
797dfdfe7186f9a2d613ae341c170713,Loyal Customers,131,1,1272.76,0.693264772792969,High Risk (50-70%),1393672.2000000002
5ef749f2915e7196dba56703be6d9eaf,Potential Loyalists,10,1,1272.67,0.5529754135776845,High Risk (50-70%),1393573.65
415ac2824b13b33c13d9d0180050cb6f,Potential Loyalists,83,1,1270.7,0.6943214095387321,High Risk (50-70%),1391416.5
f937a59ce3711b1cf5bcb7491fadae10,Champions,83,1,1269.5,0.7177564050102337,Critical Risk (70-100%),1390102.5
fdfc9e2e8e67be832f8ef6ca4e0f2be7,Champions,157,1,1264.1699999999998,0.724026901611522,Critical Risk (70-100%),1384266.15
7249013c9e600dd351fbb2c074d85c6b,Loyal Customers,21,1,1260.65,0.5768517609193443,High Risk (50-70%),1380411.7500000002
3246cc1ffb8b0e719e5ba4db0443185d,New Customers,118,1,1259.0400000000002,0.6669159346968909,High Risk (50-70%),1378648.8000000005
b1324928500c7eb187957630199b6113,Champions,165,1,1258.73,0.7206874092193774,Critical Risk (70-100%),1378309.35
7e0516b486e92ed3f3afdd6d1276cfbd,Loyal Customers,19,1,1255.71,0.574036766415171,High Risk (50-70%),1375002.4500000002
6940ba069c2c25350ea9e059b35d7d23,Potential Loyalists,133,1,1255.43,0.684659337457548,High Risk (50-70%),1374695.85
e015ce18751465bc79eeabbe3f0064d5,Champions,24,1,1253.0300000000002,0.5974053124689109,High Risk (50-70%),1372067.85
7205d0e91463af8c4d0fb5a7ac8b6487,Loyal Customers,151,1,1251.44,0.7036802812008989,Critical Risk (70-100%),1370326.8
648c4c2cefed3d28d6af80b6ddbd7563,Potential Loyalists,147,1,1251.02,0.6931577761395886,High Risk (50-70%),1369866.9
6130b2b1b5ad417bf024f4fd8b7e5054,Potential Loyalists,61,1,1247.96,0.6773572743038396,High Risk (50-70%),1366516.2000000002
37bc3d463e2a0024012a7fa587597a3c,Potential Loyalists,134,1,1246.95,0.6844283130895763,High Risk (50-70%),1365410.25
0af81771d11ef9e0807a929428f9558d,Others,179,1,1246.9,0.6641639127025206,High Risk (50-70%),1365355.5000000002
e4f9bcad0c607f8793a0cd5943d11dd4,Champions,162,1,1245.09,0.7251738115610386,Critical Risk (70-100%),1363373.5499999998
949a5efc8cd62cbe3888026bd0ddd1f6,Loyal Customers,99,1,1244.74,0.6695114624422405,High Risk (50-70%),1362990.2999999998
af8569990cc48ad6c010776bf9c3986a,Champions,127,1,1244.12,0.6958498926402368,High Risk (50-70%),1362311.4
e3ec2f7923b9043340423af694cb6c81,Champions,80,1,1234.15,0.7124455906158573,Critical Risk (70-100%),1351394.2500000002
311787523e8a6ac3c3edc54c301c3a52,New Customers,109,1,1231.52,0.6579308758925687,High Risk (50-70%),1348514.4
2e9e0d2396e2ed1a9b9180a1e8300cfd,New Customers,145,1,1228.03,0.681380067784185,High Risk (50-70%),1344692.85
aaa32d09fdb08f6c25a8a39679fddb70,Champions,173,1,1226.18,0.722335920433226,Critical Risk (70-100%),1342667.1
f62c860473cbb51bca3cac597d7b4d27,Champions,170,1,1225.99,0.728082992042834,Critical Risk (70-100%),1342459.0499999998
f33baa86aa2c92e4af383e14b42913ce,Champions,57,1,1223.6,0.6965549049199256,High Risk (50-70%),1339842.0000000002
e403044f5e830582e39dec1f4aefcf56,Champions,16,1,1222.46,0.584905466546608,High Risk (50-70%),1338593.7000000002
05292bc3f6db7fd79133285a32a82d53,New Customers,170,1,1221.39,0.696638256847477,High Risk (50-70%),1337422.05
32d935537fb268d349d5d14d7e778a2d,New Customers,166,1,1221.39,0.6941199003367925,High Risk (50-70%),1337422.05
1494a353bdaf53ecc67c37956a57d929,New Customers,149,1,1221.39,0.68327516485755,High Risk (50-70%),1337422.05
8733d5194de65480195c9afdc3bf8881,Loyal Customers,39,1,1221.28,0.6671954089807972,High Risk (50-70%),1337301.6
aaedf12224e003d5c349202461059c8b,Champions,175,1,1218.34,0.7227750616638353,Critical Risk (70-100%),1334082.3
d847d66f1135608cc13cb31f967f902f,Champions,73,1,1215.42,0.7061718124162455,Critical Risk (70-100%),1330884.9
ed9d56556693e0497814d1ff8607179d,Champions,56,1,1214.65,0.6949788268085825,High Risk (50-70%),1330041.7500000002
e36d108281c19ba00d15de8880a51b69,Champions,34,1,1210.62,0.6789206634636301,High Risk (50-70%),1325628.9
a35a5dd77ca1643b8f45340f5cd94606,Champions,111,1,1205.7899999999995,0.6816407364241884,High Risk (50-70%),1320340.0499999998
c4c35b9d3d1e2564334d3154ff7d28a5,Champions,28,1,1203.68,0.586366537388255,High Risk (50-70%),1318029.6
44fe005d35d016299a6e515c312c292a,Potential Loyalists,121,1,1201.55,0.6711964539965926,High Risk (50-70%),1315697.25
f9530f49c87c33af8b3ac5300b550d95,Champions,112,1,1198.89,0.6897326266109135,High Risk (50-70%),1312784.55
37d2bd687b1dbd293de12633b9160f3a,Potential Loyalists,84,1,1180.51,0.6857456561490336,High Risk (50-70%),1292658.4500000002
eeca0a04eb9335415403230a0724d062,Champions,159,1,1175.5800000000002,0.7166890804779915,Critical Risk (70-100%),1287260.1
b9467743ef3bdb1e53f18199f809ed1c,Champions,135,1,1175.5800000000002,0.6939670071118983,High Risk (50-70%),1287260.1
aada65f37d70fd659662a2fdc9b5ce45,Loyal Customers,178,1,1173.56,0.6807858650672137,High Risk (50-70%),1285048.2
8b4870d5e710991db0eb07f29084b00f,Loyal Customers,30,1,1173.11,0.5754173341315024,High Risk (50-70%),1284555.45
ac520dc7cb6f47563c95f9f2324a567c,Champions,47,1,1168.71,0.6758562196658682,High Risk (50-70%),1279737.4500000002
589acbf5a83a1545b7b1956065ac2fa7,Potential Loyalists,46,1,1168.71,0.65832507410114,High Risk (50-70%),1279737.4500000002
e490e6ff8808446e7b6c9f39ea5926ef,Champions,138,1,1165.99,0.7028577156720789,Critical Risk (70-100%),1276759.0499999998
b7a035bbaa15467c17b1a94adc820913,Champions,108,1,1164.62,0.6753777649587166,High Risk (50-70%),1275258.9
49482ea59e5df9ca522b982c7518dcaa,Potential Loyalists,175,1,1163.25,0.7018716992188802,Critical Risk (70-100%),1273758.75
2b732aeb1a2c70bcc9c94e24fe3713fb,New Customers,51,1,1162.88,0.6528092459932313,High Risk (50-70%),1273353.6
fc73438d7164cec52a643a09b10b503e,Champions,144,1,1161.18,0.7061044035616774,Critical Risk (70-100%),1271492.1
61e6adf3c4468005ccdf21ce63f14e73,Potential Loyalists,161,1,1160.77,0.6928397218121868,High Risk (50-70%),1271043.15
b34584b6d24d0f58b1b4ebcfc0cbb0a6,Champions,14,1,1159.65,0.5655026482046198,High Risk (50-70%),1269816.7500000002
d48d38cf62245af9640114e393a1a50a,Champions,105,1,1158.99,0.6810786972886193,High Risk (50-70%),1269094.0499999998
f2bfa88061180ef63be4520ed4566e29,Champions,155,1,1158.54,0.7125994138286209,Critical Risk (70-100%),1268601.2999999998
19aea75555d5e6b749ac505a0ae784fa,New Customers,160,1,1157.66,0.6837636306799858,High Risk (50-70%),1267637.7
a12fc54cae982f13145a7c826cce10a1,Champions,79,1,1157.41,0.6962870537185408,High Risk (50-70%),1267363.9500000002
c8ed31310fc440a3f8031b177f9842c3,Champions,18,1,1157.28,0.5705906231840739,High Risk (50-70%),1267221.6
1e10e23a3c7357443557e7f3ea7ee96e,New Customers,82,1,1157.19,0.6737524813076171,High Risk (50-70%),1267123.05
a626420a40f09529d6dc67cc76e1b213,Champions,36,1,1150.8,0.6658243163165619,High Risk (50-70%),1260126.0
4e447212d2b42b678e2ea168210da06a,Potential Loyalists,136,1,1149.83,0.6756189607256389,High Risk (50-70%),1259063.85
30dfe23e1ee3c31f7af260ed5459b930,New Customers,135,1,1149.83,0.6666073906199852,High Risk (50-70%),1259063.85
b5435c9ba16cf0cfcb89af488906838d,Champions,72,1,1147.55,0.6907166760456619,High Risk (50-70%),1256567.25
544bbae01f9405564f40ae1af55cf9d1,Others,180,1,1143.22,0.662201796279956,High Risk (50-70%),1251825.9
f9ae928da15e82a3fc6f97b3751ebea2,Champions,143,1,1140.82,0.7034576073085691,Critical Risk (70-100%),1249197.9
449f7f967e09fc1d188234eefb6cb5e9,Potential Loyalists,139,1,1140.82,0.6766357593789202,High Risk (50-70%),1249197.9
14b24b9cfd122ce1f873c7834185b603,New Customers,155,1,1140.23,0.678722281480507,High Risk (50-70%),1248551.85
c283a677fa9937143f13fe6f58fd901d,Champions,24,1,1139.17,0.575017818985718,High Risk (50-70%),1247391.15
b7dfe0920bbd2c5fc78ce89e7363d48c,Champions,143,1,1138.39,0.6952565538412648,High Risk (50-70%),1246537.05
8e323c75fdec6658ed2933b3f2ecc33a,Loyal Customers,114,1,1138.28,0.6682302283947644,High Risk (50-70%),1246416.6
5793f9d7d53ad4c54032da6fa3069834,Potential Loyalists,79,1,1137.56,0.6779779354973823,High Risk (50-70%),1245628.2
91dd3e913cf5d632ce605a3689a5126a,Loyal Customers,27,1,1134.44,0.5681154674110942,High Risk (50-70%),1242211.8
f8f4320123760e8cd9e3c99c68f38a42,Champions,111,1,1133.62,0.6823608221561801,High Risk (50-70%),1241313.9
98bc0c9e1294eb19f3ba7827581a7185,Loyal Customers,133,1,1130.03,0.6798591169811126,High Risk (50-70%),1237382.85
2214477bc746c01d7e790dba816a9a2c,New Customers,113,1,1129.85,0.6496425412767262,High Risk (50-70%),1237185.7499999998
dcbd8e9f8083a2c1545ff6083e493d99,Champions,146,1,1129.41,0.7041840211595164,Critical Risk (70-100%),1236703.9500000002
e78005eaaa21fdbdd32d4c7d0c825c68,Champions,122,1,1127.5,0.6888408907257795,High Risk (50-70%),1234612.5
7a4a9aa0d9218320db34205e04d29b03,Loyal Customers,128,1,1127.29,0.6763111867348793,High Risk (50-70%),1234382.5499999998
2b3db2208861fc893211c977bf3d0244,New Customers,142,1,1126.64,0.668780559464509,High Risk (50-70%),1233670.8
5340f5bd348f19d58f217d76d42c5f86,Potential Loyalists,135,1,1125.9,0.672447865674299,High Risk (50-70%),1232860.4999999998
c0290b1feb7aabd93bb97cde3a0e8a58,Champions,93,1,1125.58,0.6612068859401923,High Risk (50-70%),1232510.1
3577e91a3448cac21a38effb2f0bbdb7,Potential Loyalists,120,1,1125.57,0.6624561781438154,High Risk (50-70%),1232499.15
18ac369326ec0aafe3ae0e397b14102b,New Customers,24,1,1125.36,0.5454279997828183,High Risk (50-70%),1232269.2000000002
7f9bfee0390154778b2d2c4f06b50c14,Loyal Customers,102,1,1124.87,0.6587400042055085,High Risk (50-70%),1231732.65
879f6c483f822dc770e5ff5c7b0e532a,Loyal Customers,42,1,1124.79,0.6591398462105962,High Risk (50-70%),1231645.0499999998
561d12b11588768ed517a0357a98c42e,Potential Loyalists,26,1,1121.42,0.5563092386039284,High Risk (50-70%),1227954.9
98fa2abe60ee24b1207a9fa5ec0d4667,Loyal Customers,40,1,1120.84,0.6572053379506815,High Risk (50-70%),1227319.8
684a5af2fdb1b2f2e74df1660a897e7c,Potential Loyalists,41,1,1119.9,0.6492934829270154,High Risk (50-70%),1226290.5000000002
56b8af759a9a22c74b312662e0eade73,Potential Loyalists,104,1,1119.77,0.6509976076227662,High Risk (50-70%),1226148.15
5a6d092525ea183026c9b405b903fe0c,Potential Loyalists,150,1,1119.6,0.6815694932912963,High Risk (50-70%),1225961.9999999998
97e42e3e7b1f76dd3c04a0aac41e3173,Loyal Customers,9,1,1117.99,0.5416712500343164,High Risk (50-70%),1224199.0499999998
f4bfa7d75a394df13adaa6b672dc0407,Champions,114,1,1115.45,0.68242940391974,High Risk (50-70%),1221417.75
7b4a91076722dc7d9922d8645b65ff89,Loyal Customers,105,1,1115.37,0.659749536657565,High Risk (50-70%),1221330.15
5ab99f2f9851b35df207c38655eb25b1,Potential Loyalists,129,1,1114.03,0.6672277339619049,High Risk (50-70%),1219862.85
f2c91a2cf8ce8e8cd3c26cc26fa7bdf4,Champions,129,1,1111.61,0.6916934700001872,High Risk (50-70%),1217212.95
753fd2847cd950be551bee66c494d8f1,Loyal Customers,43,1,1110.59,0.6583606580196147,High Risk (50-70%),1216096.05
5315df33fcaf24f1ab1a6dd8a1c7b937,Potential Loyalists,133,1,1109.3,0.669375847754033,High Risk (50-70%),1214683.5
7b9b082ceaa61d7bc565cdad86597669,Loyal Customers,118,1,1107.96,0.6676743990228823,High Risk (50-70%),1213216.2000000002
6aa1b0c278be1b6dfb6afa6161f26852,Loyal Customers,143,1,1104.93,0.6837285290975827,High Risk (50-70%),1209898.35
eca61ae704cc5ecddd7a6e558b6f04b1,Champions,152,1,1097.7,0.7047471307717824,Critical Risk (70-100%),1201981.5
549ba5d32f94af00287a601a42c53ff9,Potential Loyalists,153,1,1096.41,0.6811005999524348,High Risk (50-70%),1200568.9500000002
792cd65e93c8777a8e8a871e348b3b2d,Loyal Customers,177,1,1093.93,0.7040898810519838,Critical Risk (70-100%),1197853.35
956abc21591ba4a89d91989597554b77,Loyal Customers,141,1,1093.52,0.6812533025142423,High Risk (50-70%),1197404.4
ec25f363e181051a5e191e70c534029e,Champions,136,1,1092.74,0.6942221491371925,High Risk (50-70%),1196550.2999999998
9433a8f8dc53df230460bbde1f7cc734,Loyal Customers,112,1,1089.96,0.6617431458271108,High Risk (50-70%),1193506.2000000002
fa0dcaa81d1e6a124c022fcb0354d49d,Champions,163,1,1089.96,0.7107514995564952,Critical Risk (70-100%),1193506.2000000002
487e7e69517aa5d6fe673aa3d46acf06,Potential Loyalists,84,1,1079.75,0.6752666855770469,High Risk (50-70%),1182326.25
8eec3ba32330105307cf0eaad32f3f1b,Loyal Customers,120,1,1076.76,0.6656897105493282,High Risk (50-70%),1179052.2000000002
1ff3cb11d59e1782c6fc95912849a62d,New Customers,117,1,1075.74,0.6464761669118515,High Risk (50-70%),1177935.2999999998
de556953f937147c125f4b9bb95f815c,Champions,49,1,1075.23,0.6757727174652103,High Risk (50-70%),1177376.85
49e30036e0a9b1d35c61e3095d05e263,Potential Loyalists,17,1,1075.12,0.5409635371008941,High Risk (50-70%),1177256.4
02ff3aee636a9ee1c1fef271daa0bc07,New Customers,155,1,1071.11,0.6714699798318227,High Risk (50-70%),1172865.45
36d8163d058b1fef06dbe40506eb8aa4,Potential Loyalists,107,1,1070.74,0.6477135236053488,High Risk (50-70%),1172460.2999999998
08d2c4fec63aa9ea247577680883926e,New Customers,133,1,1070.68,0.6567950965507295,High Risk (50-70%),1172394.6
e105dec92cee6465244879914c792707,Champions,175,1,1069.22,0.7160147408841323,Critical Risk (70-100%),1170795.9
7cc7d622f03de2065576bc49db8a72d0,Loyal Customers,17,1,1066.08,0.5492750630292693,High Risk (50-70%),1167357.6
a2b0bd17e5e3004764dfc68211ef94a3,Champions,129,1,1063.75,0.6785921041630067,High Risk (50-70%),1164806.25
e6e1fd539bd2d78fcfb9c24ba6e1dcf5,Champions,85,1,1063.09,0.6986151632857728,High Risk (50-70%),1164083.5499999998
b7186bbdd5132b6156a956e934e3592a,Champions,122,1,1061.76,0.6737979836941188,High Risk (50-70%),1162627.2000000002
b2aa555ce3ce0bfba30f48652b8d22e4,Champions,26,1,1059.25,0.5676193746700353,High Risk (50-70%),1159878.75
9f3421bef3e901d5e45f6f1e54662442,Champions,113,1,1057.88,0.6674275105186854,High Risk (50-70%),1158378.6
eb236ab2dfa54515610c137e1cf493aa,Champions,138,1,1057.4,0.6918957373545755,High Risk (50-70%),1157853.0000000002
31d1ec8fb80004b9a556acace88a9468,New Customers,96,1,1053.84,0.6294605497927211,High Risk (50-70%),1153954.7999999998
62dfd7fb99b98c3ff0bcd6776a261549,Potential Loyalists,107,1,1052.36,0.6457046564665756,High Risk (50-70%),1152334.2
7b50def89c51f42400b796d7787ed658,Loyal Customers,103,1,1052.14,0.651560681816379,High Risk (50-70%),1152093.3
6f932f011a8e866d632f58cc7580a7f5,Loyal Customers,55,1,1049.53,0.6605286099178599,High Risk (50-70%),1149235.35
f4cd46b03c2a57ccee26a2ec82631daf,Champions,168,1,1048.57,0.7097358925823521,Critical Risk (70-100%),1148184.15
a109f435b9d28761c7a3024094369103,Champions,169,1,1048.57,0.7024996310926119,Critical Risk (70-100%),1148184.15
fe2b2f70f3dc31c23319ae1029eac77f,Champions,173,1,1048.29,0.7127596836820831,Critical Risk (70-100%),1147877.5499999998
c318a0566b2a3b77d1f05bac5e8b4bea,Champions,68,1,1047.16,0.6776711066023783,High Risk (50-70%),1146640.2000000002
27f729c22e9c0292fa0f87c4c63956d0,New Customers,157,1,1046.42,0.6701762850981128,High Risk (50-70%),1145829.9
ff2959dedacc441cc5ffe7d747a1a299,Champions,12,1,1043.32,0.557854465482288,High Risk (50-70%),1142435.4
edaf4daaef4cd93ac92da6a30d7621ab,Champions,70,1,1042.1,0.6866923491742918,High Risk (50-70%),1141099.4999999998
bc9c66643dcc92ad53dc9805bf199c8b,Champions,81,1,1040.64,0.6856656038287308,High Risk (50-70%),1139500.7999999998
954b6a550ffb6576fb60493b684a65de,Loyal Customers,160,1,1040.35,0.6879801693525102,High Risk (50-70%),1139183.2499999998
200b7a307b908a530a544f560384d3e4,New Customers,79,1,1038.9,0.6591377781457667,High Risk (50-70%),1137595.5000000002
d4a3b115ff6ab5394c886b0edb046e3f,Champions,93,1,1038.9,0.6603952872260697,High Risk (50-70%),1137595.5000000002
222543b13fefc85279037e682dc320ce,New Customers,174,1,1037.79,0.6803532184398606,High Risk (50-70%),1136380.0499999998
4c0e1d9b129c2f187335b0b12f52f961,Potential Loyalists,170,1,1037.79,0.6859722164642249,High Risk (50-70%),1136380.0499999998
2e2d56c7ec46904b382aee224a3e4bdb,New Customers,93,1,1036.74,0.62542646937237,High Risk (50-70%),1135230.2999999998
72035503761f6d18eae77d5bd1a411bd,Loyal Customers,108,1,1034.6,0.653071488597807,High Risk (50-70%),1132886.9999999998
81a79f384f8602573644b70698bab3b1,Loyal Customers,113,1,1028.3,0.6557876754065993,High Risk (50-70%),1125988.5
099087fe69a7236e4e8bffac00298682,New Customers,40,1,1027.51,0.6296066791060848,High Risk (50-70%),1125123.4500000002
2099f93ac5ea679cf2eb1de091ab87c9,New Customers,127,1,1026.48,0.6479332471700583,High Risk (50-70%),1123995.6
7f6fd66526ed914998d483cff9b7bdd7,Loyal Customers,156,1,1025.71,0.6839075608348304,High Risk (50-70%),1123152.4500000002
d645d2b70af58a980678573128c9fd28,Champions,30,1,1025.05,0.5766044980237511,High Risk (50-70%),1122429.75
1c6c028831cfe21ab6c55c8f455ab2cd,New Customers,137,1,1024.4,0.6544932218601355,High Risk (50-70%),1121718.0000000002
a0988feb55f4bf6cd3643c2a0d8d3899,Champions,107,1,1024.2,0.659805833027519,High Risk (50-70%),1121499.0
12153cd2862ee710eb30e3b9ecc279cc,New Customers,96,1,1023.87,0.6261104770333433,High Risk (50-70%),1121137.65
9271b12d584732342f9ab94f9f08dddb,Loyal Customers,112,1,1023.72,0.6546143432401347,High Risk (50-70%),1120973.4
2d76a299ed106e5d6c3ad726c1397376,New Customers,104,1,1022.65,0.6316084827473322,High Risk (50-70%),1119801.75
b6a70553f73cde17709a32cb714a40eb,Champions,156,1,1020.35,0.6914844302213974,High Risk (50-70%),1117283.25
2f3f6dccce404d1c38be34db1fe4c34e,New Customers,167,1,1020.19,0.6739655290266025,High Risk (50-70%),1117108.0499999998
4ba684652def961d0506bf2409bfa1f5,Potential Loyalists,150,1,1019.99,0.6711395043896725,High Risk (50-70%),1116889.0499999998
